livestream_id,dj_id,date,total_viewers,avg_view_duration_minutes,music_source,is_treatment_group,is_commercial_user,follower_count_at_stream
LS_8099_DJ_18,DJ_18,2025-06-24,10323,28.561540964154418,Copyrighted,True,False,329767
LS_8100_DJ_19,DJ_19,2025-06-24,9810,27.01037588057026,Copyrighted,True,False,479950
LS_8101_DJ_20,DJ_20,2025-06-24,10511,28.997025509063903,Copyrighted,True,False,342594
LS_8102_DJ_20,DJ_20,2025-06-24,9317,29.119068359837748,Copyrighted,True,False,342594
LS_8103_DJ_20,DJ_20,2025-06-24,9442,31.581383392896157,Copyrighted,True,False,342594
LS_8104_DJ_23,DJ_23,2025-06-24,10308,28.112783636738435,Copyrighted,True,False,420515
LS_8105_DJ_24,DJ_24,2025-06-24,10063,31.17457843569845,Copyrighted,True,False,48585
LS_8106_DJ_25,DJ_25,2025-06-24,10410,28.394969805687577,Copyrighted,True,False,376369
LS_8107_DJ_25,DJ_25,2025-06-24,10387,27.490035224605915,Copyrighted,True,False,376369
LS_8108_DJ_25,DJ_25,2025-06-24,9818,27.684226743350155,Copyrighted,True,False,376369
LS_8109_DJ_26,DJ_26,2025-06-24,9524,26.807734482660308,Copyrighted,True,True,69044
LS_8110_DJ_27,DJ_27,2025-06-24,9129,28.710159452892995,Copyrighted,True,False,440773
LS_8111_DJ_29,DJ_29,2025-06-24,10764,29.883511572881932,Copyrighted,True,True,114556
LS_8112_DJ_29,DJ_29,2025-06-24,9714,31.549259077999288,Copyrighted,True,True,114556
LS_8113_DJ_29,DJ_29,2025-06-24,10354,29.525565446242375,Copyrighted,True,True,114556
LS_8114_DJ_30,DJ_30,2025-06-24,10506,29.405922745005476,Copyrighted,True,False,7693
LS_8115_DJ_30,DJ_30,2025-06-24,8980,28.075338899624725,Copyrighted,True,False,7693
LS_8116_DJ_30,DJ_30,2025-06-24,10264,30.760757143306478,Copyrighted,True,False,7693
LS_8117_DJ_30,DJ_30,2025-06-24,10586,31.552097154592794,Copyrighted,True,False,7693
LS_8118_DJ_30,DJ_30,2025-06-24,9792,30.387171873088672,Copyrighted,True,False,7693
LS_8119_DJ_30,DJ_30,2025-06-24,10254,28.197455843277833,Copyrighted,True,False,7693
LS_8120_DJ_31,DJ_31,2025-06-24,9142,29.076219011122944,Copyrighted,True,True,493219
LS_8121_DJ_32,DJ_32,2025-06-24,9872,28.556602600365277,Copyrighted,True,True,362403
LS_8122_DJ_32,DJ_32,2025-06-24,9709,33.37169651997129,Copyrighted,True,True,362403
LS_8123_DJ_33,DJ_33,2025-06-24,8949,33.385523181542034,Copyrighted,True,False,248307
LS_8124_DJ_34,DJ_34,2025-06-24,10172,28.23034311762289,Copyrighted,True,False,205235
LS_8125_DJ_34,DJ_34,2025-06-24,9362,29.00133066694248,Copyrighted,True,False,205235
LS_8126_DJ_34,DJ_34,2025-06-24,8949,32.25103002723958,Copyrighted,True,False,205235
LS_8127_DJ_34,DJ_34,2025-06-24,10576,29.63984252382903,Copyrighted,True,False,205235
LS_8128_DJ_35,DJ_35,2025-06-24,11333,28.293590704249517,Copyrighted,True,False,30939
LS_8129_DJ_35,DJ_35,2025-06-24,10498,30.771284493289325,Copyrighted,True,False,30939
LS_8130_DJ_38,DJ_38,2025-06-24,10022,31.02705024344548,Copyrighted,True,False,157906
LS_8131_DJ_39,DJ_39,2025-06-24,9923,31.677487553206635,Copyrighted,True,False,23047
LS_8132_DJ_39,DJ_39,2025-06-24,10185,27.732205789561828,Copyrighted,True,False,23047
LS_8133_DJ_39,DJ_39,2025-06-24,11187,30.963710036126088,Copyrighted,True,False,23047
LS_8134_DJ_39,DJ_39,2025-06-24,9797,30.185955122228915,Copyrighted,True,False,23047
LS_8135_DJ_40,DJ_40,2025-06-24,11432,29.47650838726506,Copyrighted,True,True,293249
LS_8136_DJ_40,DJ_40,2025-06-24,9082,26.705130151866395,Copyrighted,True,True,293249
LS_8137_DJ_41,DJ_41,2025-06-24,9107,28.388267779235843,Copyrighted,True,False,80766
LS_8138_DJ_41,DJ_41,2025-06-24,9212,30.27248909084493,Copyrighted,True,False,80766
LS_8139_DJ_42,DJ_42,2025-06-24,10378,29.430125558742528,Copyrighted,True,True,413923
LS_8140_DJ_43,DJ_43,2025-06-24,10165,30.84358804171508,Copyrighted,True,False,420192
LS_8141_DJ_43,DJ_43,2025-06-24,10674,29.43284249673332,Copyrighted,True,False,420192
LS_8142_DJ_45,DJ_45,2025-06-24,9735,26.475032602128493,Copyrighted,True,False,392261
LS_8143_DJ_45,DJ_45,2025-06-24,8997,27.93851637951044,Copyrighted,True,False,392261
LS_8144_DJ_46,DJ_46,2025-06-24,10667,27.805004375319072,Copyrighted,True,False,290920
LS_8145_DJ_46,DJ_46,2025-06-24,10193,29.262854144414973,Copyrighted,True,False,290920
LS_8146_DJ_47,DJ_47,2025-06-24,10081,27.682509141057466,Copyrighted,True,False,166152
LS_8147_DJ_47,DJ_47,2025-06-24,10425,31.517122740454617,Copyrighted,True,False,166152
LS_8148_DJ_47,DJ_47,2025-06-24,8806,27.28273342896976,Copyrighted,True,False,166152
LS_8149_DJ_47,DJ_47,2025-06-24,9199,27.697649094379482,Copyrighted,True,False,166152
LS_8150_DJ_47,DJ_47,2025-06-24,10564,30.344256830019685,Copyrighted,True,False,166152
LS_8151_DJ_48,DJ_48,2025-06-24,10254,29.114012999539995,Copyrighted,True,False,133376
LS_8152_DJ_49,DJ_49,2025-06-24,11298,30.4207576694229,Copyrighted,True,True,465058
LS_8153_DJ_50,DJ_50,2025-06-24,10027,30.79447237747352,Original,False,False,459589
LS_8154_DJ_51,DJ_51,2025-06-24,10490,33.16861706304891,Licensed,False,False,142848
LS_8155_DJ_51,DJ_51,2025-06-24,10621,28.151933974216767,Licensed,False,False,142848
LS_8156_DJ_51,DJ_51,2025-06-24,8965,32.88218679340526,Licensed,False,False,142848
LS_8157_DJ_51,DJ_51,2025-06-24,10596,29.567884127210213,Original,False,False,142848
LS_8158_DJ_51,DJ_51,2025-06-24,9371,28.064369935926653,Original,False,False,142848
LS_8159_DJ_53,DJ_53,2025-06-24,8961,30.050155907261672,Licensed,False,False,132948
LS_8160_DJ_53,DJ_53,2025-06-24,10649,28.099167299451132,Licensed,False,False,132948
LS_8161_DJ_53,DJ_53,2025-06-24,8978,28.767979601659356,Original,False,False,132948
LS_8162_DJ_54,DJ_54,2025-06-24,9770,26.86513633039074,Licensed,False,False,60016
LS_8163_DJ_54,DJ_54,2025-06-24,8976,28.711889593664427,Licensed,False,False,60016
LS_8164_DJ_56,DJ_56,2025-06-24,9579,31.505903552763417,Original,False,True,456269
LS_8165_DJ_57,DJ_57,2025-06-24,10084,28.174252589434218,Original,False,True,26959
LS_8166_DJ_57,DJ_57,2025-06-24,9772,31.37062055583374,Licensed,False,True,26959
LS_8167_DJ_59,DJ_59,2025-06-24,9399,30.998326928902188,Licensed,False,False,230928
LS_8168_DJ_59,DJ_59,2025-06-24,10051,32.97976266511939,Original,False,False,230928
LS_8169_DJ_59,DJ_59,2025-06-24,9323,28.408420436015337,Licensed,False,False,230928
LS_8170_DJ_59,DJ_59,2025-06-24,9273,27.537380991743575,Original,False,False,230928
LS_8171_DJ_59,DJ_59,2025-06-24,9305,26.710459077144833,Licensed,False,False,230928
LS_8172_DJ_61,DJ_61,2025-06-24,9992,26.98213848134289,Original,False,False,270892
LS_8173_DJ_61,DJ_61,2025-06-24,8904,29.249480965805652,Licensed,False,False,270892
LS_8174_DJ_62,DJ_62,2025-06-24,9657,26.933167001931064,Original,False,False,233576
LS_8175_DJ_63,DJ_63,2025-06-24,10823,27.796094673994553,Licensed,False,False,496314
LS_8176_DJ_63,DJ_63,2025-06-24,9934,28.959673260140658,Original,False,False,496314
LS_8177_DJ_63,DJ_63,2025-06-24,10649,30.162249384715878,Original,False,False,496314
LS_8178_DJ_65,DJ_65,2025-06-24,10573,30.255259574100364,Licensed,False,False,394803
LS_8179_DJ_65,DJ_65,2025-06-24,10801,27.495291087802308,Original,False,False,394803
LS_8180_DJ_66,DJ_66,2025-06-24,10679,28.520118947993645,Original,False,True,464415
LS_8181_DJ_66,DJ_66,2025-06-24,11029,33.992614560491404,Licensed,False,True,464415
LS_8182_DJ_67,DJ_67,2025-06-24,10254,30.990267702147243,Original,False,False,170838
LS_8183_DJ_67,DJ_67,2025-06-24,8867,29.51975030154567,Original,False,False,170838
LS_8184_DJ_67,DJ_67,2025-06-24,8850,29.110876287573504,Original,False,False,170838
LS_8185_DJ_68,DJ_68,2025-06-24,10378,33.44166540630615,Licensed,False,True,340674
LS_8186_DJ_68,DJ_68,2025-06-24,10303,27.979841631579873,Licensed,False,True,340674
LS_8187_DJ_69,DJ_69,2025-06-24,10783,31.460678635819523,Original,False,False,360701
LS_8188_DJ_70,DJ_70,2025-06-24,9502,30.13150195132408,Licensed,False,False,66087
LS_8189_DJ_72,DJ_72,2025-06-24,11060,31.49803360238409,Original,False,True,73840
LS_8190_DJ_72,DJ_72,2025-06-24,10446,29.643037052416528,Licensed,False,True,73840
LS_8191_DJ_73,DJ_73,2025-06-24,9626,28.59847141988588,Original,False,False,123451
LS_8192_DJ_74,DJ_74,2025-06-24,11085,30.495963864144677,Licensed,False,False,452600
LS_8193_DJ_75,DJ_75,2025-06-24,10363,34.062997575733846,Licensed,False,False,318149
LS_8194_DJ_76,DJ_76,2025-06-24,10189,26.19097202611672,Licensed,False,False,444792
LS_8195_DJ_78,DJ_78,2025-06-24,11258,27.28426007739003,Licensed,False,False,198075
LS_8196_DJ_79,DJ_79,2025-06-24,9490,32.308540940034945,Original,False,True,219283
LS_8197_DJ_80,DJ_80,2025-06-24,10667,29.111649626160208,Licensed,False,False,319877
LS_8198_DJ_81,DJ_81,2025-06-24,9890,31.599976636571892,Licensed,False,False,70318
LS_8199_DJ_81,DJ_81,2025-06-24,9248,32.10506655609118,Original,False,False,70318
LS_8200_DJ_83,DJ_83,2025-06-24,10011,33.93760137786938,Original,False,True,487690
LS_8201_DJ_84,DJ_84,2025-06-24,10558,29.14193153348323,Original,False,False,421880
LS_8202_DJ_84,DJ_84,2025-06-24,9959,29.03455993020602,Licensed,False,False,421880
LS_8203_DJ_85,DJ_85,2025-06-24,10584,30.660764813108184,Original,False,False,72172
LS_8204_DJ_85,DJ_85,2025-06-24,9474,28.943411167202857,Original,False,False,72172
LS_8205_DJ_87,DJ_87,2025-06-24,9919,27.287284715051932,Original,False,False,261951
LS_8206_DJ_88,DJ_88,2025-06-24,11207,31.851490402737543,Original,False,False,98264
LS_8207_DJ_88,DJ_88,2025-06-24,9378,26.576845089982594,Original,False,False,98264
LS_8208_DJ_89,DJ_89,2025-06-24,10775,30.3240732674669,Licensed,False,False,251458
LS_8209_DJ_89,DJ_89,2025-06-24,10865,32.19514649090086,Original,False,False,251458
LS_8210_DJ_90,DJ_90,2025-06-24,10342,32.34249756666267,Licensed,False,True,293880
LS_8211_DJ_91,DJ_91,2025-06-24,11212,33.35885668170032,Original,False,False,230281
LS_8212_DJ_92,DJ_92,2025-06-24,10569,30.627575736776002,Licensed,False,False,117859
LS_8213_DJ_93,DJ_93,2025-06-24,9239,32.400884630998334,Original,False,False,379325
LS_8214_DJ_93,DJ_93,2025-06-24,10312,29.51103276446969,Licensed,False,False,379325
LS_8215_DJ_94,DJ_94,2025-06-24,11110,27.22110972868239,Original,False,False,399070
LS_8216_DJ_94,DJ_94,2025-06-24,9939,28.91094050705396,Licensed,False,False,399070
LS_8217_DJ_96,DJ_96,2025-06-24,9778,28.730624122858675,Licensed,False,False,436839
LS_8218_DJ_97,DJ_97,2025-06-24,10288,28.160239563426973,Licensed,False,False,274536
LS_8219_DJ_97,DJ_97,2025-06-24,9736,29.589417749360898,Original,False,False,274536
LS_8220_DJ_97,DJ_97,2025-06-24,10081,29.26796197702343,Licensed,False,False,274536
LS_8221_DJ_98,DJ_98,2025-06-24,9966,32.07882923463097,Original,False,True,322824
LS_8222_DJ_98,DJ_98,2025-06-24,11071,27.216448414414675,Original,False,True,322824
LS_8223_DJ_99,DJ_99,2025-06-24,9718,29.34036998382717,Licensed,False,True,262426
LS_8224_DJ_0,DJ_0,2025-06-25,10799,29.451617158703655,Copyrighted,True,False,250310
LS_8225_DJ_1,DJ_1,2025-06-25,10731,33.437773250719005,Copyrighted,True,False,55015
LS_8226_DJ_2,DJ_2,2025-06-25,10484,29.62234285993942,Copyrighted,True,False,253550
LS_8227_DJ_2,DJ_2,2025-06-25,8918,29.906144544104773,Copyrighted,True,False,253550
LS_8228_DJ_3,DJ_3,2025-06-25,9875,30.947176906108822,Copyrighted,True,False,127096
LS_8229_DJ_3,DJ_3,2025-06-25,10610,30.706669742920592,Copyrighted,True,False,127096
LS_8230_DJ_4,DJ_4,2025-06-25,10009,31.239137421809463,Copyrighted,True,True,112059
LS_8231_DJ_4,DJ_4,2025-06-25,10002,30.564838070508234,Copyrighted,True,True,112059
LS_8232_DJ_5,DJ_5,2025-06-25,10041,31.43234681792845,Copyrighted,True,True,190340
LS_8233_DJ_5,DJ_5,2025-06-25,9928,28.513744646895024,Copyrighted,True,True,190340
LS_8234_DJ_5,DJ_5,2025-06-25,9781,30.609401227183472,Copyrighted,True,True,190340
LS_8235_DJ_6,DJ_6,2025-06-25,10048,29.393361830610885,Copyrighted,True,True,115687
LS_8236_DJ_6,DJ_6,2025-06-25,10247,27.67442805778652,Copyrighted,True,True,115687
LS_8237_DJ_6,DJ_6,2025-06-25,11011,26.60844005093441,Copyrighted,True,True,115687
LS_8238_DJ_7,DJ_7,2025-06-25,10220,30.718057527961108,Copyrighted,True,False,355083
LS_8239_DJ_7,DJ_7,2025-06-25,10406,29.835764009403118,Copyrighted,True,False,355083
LS_8240_DJ_8,DJ_8,2025-06-25,10025,29.352849073987773,Copyrighted,True,False,416357
LS_8241_DJ_8,DJ_8,2025-06-25,9335,30.70079470949433,Copyrighted,True,False,416357
LS_8242_DJ_9,DJ_9,2025-06-25,9780,27.96060910904295,Copyrighted,True,False,216428
LS_8243_DJ_10,DJ_10,2025-06-25,10021,30.578663908289805,Copyrighted,True,True,110878
LS_8244_DJ_10,DJ_10,2025-06-25,10855,31.4542715743645,Copyrighted,True,True,110878
LS_8245_DJ_10,DJ_10,2025-06-25,10427,33.45738399091946,Copyrighted,True,True,110878
LS_8246_DJ_13,DJ_13,2025-06-25,10926,27.275574466435483,Copyrighted,True,False,203286
LS_8247_DJ_13,DJ_13,2025-06-25,10345,29.50161980710071,Copyrighted,True,False,203286
LS_8248_DJ_13,DJ_13,2025-06-25,10736,26.47243962710357,Copyrighted,True,False,203286
LS_8249_DJ_14,DJ_14,2025-06-25,9678,33.356219786907154,Copyrighted,True,True,254002
LS_8250_DJ_14,DJ_14,2025-06-25,9864,32.717186903183176,Copyrighted,True,True,254002
LS_8251_DJ_15,DJ_15,2025-06-25,8982,29.64156893921872,Copyrighted,True,True,255396
LS_8252_DJ_15,DJ_15,2025-06-25,9860,27.198455685309845,Copyrighted,True,True,255396
LS_8253_DJ_15,DJ_15,2025-06-25,10242,30.691136947343246,Copyrighted,True,True,255396
LS_8254_DJ_15,DJ_15,2025-06-25,10051,30.847559254535394,Copyrighted,True,True,255396
LS_8255_DJ_15,DJ_15,2025-06-25,10393,31.36299314936306,Copyrighted,True,True,255396
LS_8256_DJ_17,DJ_17,2025-06-25,9563,29.72737759484241,Copyrighted,True,False,454036
LS_8257_DJ_18,DJ_18,2025-06-25,9126,28.915146004032373,Copyrighted,True,False,329767
LS_8258_DJ_18,DJ_18,2025-06-25,10248,30.44277383185988,Copyrighted,True,False,329767
LS_8259_DJ_19,DJ_19,2025-06-25,9963,29.104140623849553,Copyrighted,True,False,479950
LS_8260_DJ_19,DJ_19,2025-06-25,10181,31.86314643348729,Copyrighted,True,False,479950
LS_8261_DJ_19,DJ_19,2025-06-25,9294,31.49253991612121,Copyrighted,True,False,479950
LS_8262_DJ_21,DJ_21,2025-06-25,10132,28.386978956129823,Copyrighted,True,True,360570
LS_8263_DJ_21,DJ_21,2025-06-25,10374,32.80581590109526,Copyrighted,True,True,360570
LS_8264_DJ_21,DJ_21,2025-06-25,11272,30.77664938069385,Copyrighted,True,True,360570
LS_8265_DJ_24,DJ_24,2025-06-25,9728,28.14519646188907,Copyrighted,True,False,48585
LS_8266_DJ_29,DJ_29,2025-06-25,10403,32.082825285071294,Copyrighted,True,True,114556
LS_8267_DJ_29,DJ_29,2025-06-25,9467,30.599820233090853,Copyrighted,True,True,114556
LS_8268_DJ_29,DJ_29,2025-06-25,9854,27.372110587126254,Copyrighted,True,True,114556
LS_8269_DJ_30,DJ_30,2025-06-25,10667,31.715946592392537,Copyrighted,True,False,7693
LS_8270_DJ_30,DJ_30,2025-06-25,9513,29.507506524272937,Copyrighted,True,False,7693
LS_8271_DJ_30,DJ_30,2025-06-25,11068,31.5426861218918,Copyrighted,True,False,7693
LS_8272_DJ_31,DJ_31,2025-06-25,9372,31.33300866513783,Copyrighted,True,True,493219
LS_8273_DJ_31,DJ_31,2025-06-25,9652,31.745631821439478,Copyrighted,True,True,493219
LS_8274_DJ_32,DJ_32,2025-06-25,11151,29.156683313731946,Copyrighted,True,True,362403
LS_8275_DJ_32,DJ_32,2025-06-25,10193,32.65197301257631,Copyrighted,True,True,362403
LS_8276_DJ_33,DJ_33,2025-06-25,10464,27.86074061685478,Copyrighted,True,False,248307
LS_8277_DJ_33,DJ_33,2025-06-25,10573,29.715163543464925,Copyrighted,True,False,248307
LS_8278_DJ_34,DJ_34,2025-06-25,9938,25.87355461462295,Copyrighted,True,False,205235
LS_8279_DJ_35,DJ_35,2025-06-25,9853,29.247470941265973,Copyrighted,True,False,30939
LS_8280_DJ_36,DJ_36,2025-06-25,9684,27.590362058601702,Copyrighted,True,False,447141
LS_8281_DJ_36,DJ_36,2025-06-25,10344,28.801408471298007,Copyrighted,True,False,447141
LS_8282_DJ_37,DJ_37,2025-06-25,9391,33.53004058173597,Copyrighted,True,True,441157
LS_8283_DJ_37,DJ_37,2025-06-25,8923,31.1370480609868,Copyrighted,True,True,441157
LS_8284_DJ_37,DJ_37,2025-06-25,10032,31.9796124668768,Copyrighted,True,True,441157
LS_8285_DJ_39,DJ_39,2025-06-25,9206,29.347298007333244,Copyrighted,True,False,23047
LS_8286_DJ_40,DJ_40,2025-06-25,10062,29.830025524382574,Copyrighted,True,True,293249
LS_8287_DJ_41,DJ_41,2025-06-25,9136,29.66517143120454,Copyrighted,True,False,80766
LS_8288_DJ_42,DJ_42,2025-06-25,10073,31.954120805962173,Copyrighted,True,True,413923
LS_8289_DJ_43,DJ_43,2025-06-25,9608,31.208441295853333,Copyrighted,True,False,420192
LS_8290_DJ_43,DJ_43,2025-06-25,10562,27.864176543576484,Copyrighted,True,False,420192
LS_8291_DJ_43,DJ_43,2025-06-25,10011,32.44951666964967,Copyrighted,True,False,420192
LS_8292_DJ_44,DJ_44,2025-06-25,9736,31.687664538755534,Copyrighted,True,False,49262
LS_8293_DJ_45,DJ_45,2025-06-25,11335,27.905858807783556,Copyrighted,True,False,392261
LS_8294_DJ_45,DJ_45,2025-06-25,11000,31.266943867426942,Copyrighted,True,False,392261
LS_8295_DJ_45,DJ_45,2025-06-25,10319,27.726094383598255,Copyrighted,True,False,392261
LS_8296_DJ_47,DJ_47,2025-06-25,10417,31.612438705231188,Copyrighted,True,False,166152
LS_8297_DJ_47,DJ_47,2025-06-25,10384,30.37096461960861,Copyrighted,True,False,166152
LS_8298_DJ_49,DJ_49,2025-06-25,9956,27.991323186611165,Copyrighted,True,True,465058
LS_8299_DJ_50,DJ_50,2025-06-25,10907,30.612255281027434,Licensed,False,False,459589
LS_8300_DJ_51,DJ_51,2025-06-25,9684,27.051798367939092,Licensed,False,False,142848
LS_8301_DJ_53,DJ_53,2025-06-25,9202,27.827994666885044,Licensed,False,False,132948
LS_8302_DJ_53,DJ_53,2025-06-25,9846,32.97225338173228,Original,False,False,132948
LS_8303_DJ_53,DJ_53,2025-06-25,9102,31.561439435237517,Original,False,False,132948
LS_8304_DJ_54,DJ_54,2025-06-25,9562,30.60426960668181,Original,False,False,60016
LS_8305_DJ_54,DJ_54,2025-06-25,10465,27.075949001381183,Licensed,False,False,60016
LS_8306_DJ_54,DJ_54,2025-06-25,10431,27.950603651256486,Original,False,False,60016
LS_8307_DJ_55,DJ_55,2025-06-25,10806,31.387676293645953,Licensed,False,False,407690
LS_8308_DJ_55,DJ_55,2025-06-25,9066,29.01038057658369,Licensed,False,False,407690
LS_8309_DJ_57,DJ_57,2025-06-25,10275,28.912788573629236,Licensed,False,True,26959
LS_8310_DJ_57,DJ_57,2025-06-25,9040,32.34959157757579,Licensed,False,True,26959
LS_8311_DJ_59,DJ_59,2025-06-25,9395,29.36534364646809,Original,False,False,230928
LS_8312_DJ_60,DJ_60,2025-06-25,10576,31.875209434817016,Licensed,False,False,386245
LS_8313_DJ_63,DJ_63,2025-06-25,10434,29.80592468240568,Original,False,False,496314
LS_8314_DJ_63,DJ_63,2025-06-25,9279,32.16216444804193,Licensed,False,False,496314
LS_8315_DJ_64,DJ_64,2025-06-25,9258,29.253760515709374,Licensed,False,False,18545
LS_8316_DJ_65,DJ_65,2025-06-25,9790,31.17518818027021,Licensed,False,False,394803
LS_8317_DJ_65,DJ_65,2025-06-25,10272,29.16495435072553,Original,False,False,394803
LS_8318_DJ_65,DJ_65,2025-06-25,8941,29.91161307928213,Licensed,False,False,394803
LS_8319_DJ_67,DJ_67,2025-06-25,9463,29.794771116229732,Licensed,False,False,170838
LS_8320_DJ_67,DJ_67,2025-06-25,10218,32.400039500760805,Licensed,False,False,170838
LS_8321_DJ_67,DJ_67,2025-06-25,9414,33.11407313910349,Licensed,False,False,170838
LS_8322_DJ_67,DJ_67,2025-06-25,10293,31.60964511451485,Licensed,False,False,170838
LS_8323_DJ_68,DJ_68,2025-06-25,9318,28.258068028210975,Licensed,False,True,340674
LS_8324_DJ_72,DJ_72,2025-06-25,9675,28.519960729541673,Licensed,False,True,73840
LS_8325_DJ_72,DJ_72,2025-06-25,9872,27.944400222025198,Original,False,True,73840
LS_8326_DJ_73,DJ_73,2025-06-25,9541,33.094261174538204,Original,False,False,123451
LS_8327_DJ_74,DJ_74,2025-06-25,10270,30.91779786469737,Original,False,False,452600
LS_8328_DJ_74,DJ_74,2025-06-25,9172,29.19412169457243,Licensed,False,False,452600
LS_8329_DJ_75,DJ_75,2025-06-25,9840,32.004477333987914,Licensed,False,False,318149
LS_8330_DJ_75,DJ_75,2025-06-25,10728,32.131730571150186,Licensed,False,False,318149
LS_8331_DJ_75,DJ_75,2025-06-25,10357,27.076436553886566,Original,False,False,318149
LS_8332_DJ_76,DJ_76,2025-06-25,9614,29.9830262004774,Original,False,False,444792
LS_8333_DJ_76,DJ_76,2025-06-25,10237,31.866229482914797,Original,False,False,444792
LS_8334_DJ_78,DJ_78,2025-06-25,11317,30.390621827780848,Licensed,False,False,198075
LS_8335_DJ_78,DJ_78,2025-06-25,9867,30.54758111156621,Original,False,False,198075
LS_8336_DJ_78,DJ_78,2025-06-25,10308,28.45847836423606,Licensed,False,False,198075
LS_8337_DJ_78,DJ_78,2025-06-25,11191,30.698836450148505,Original,False,False,198075
LS_8338_DJ_79,DJ_79,2025-06-25,10064,28.394683667834585,Original,False,True,219283
LS_8339_DJ_79,DJ_79,2025-06-25,8731,30.3308343539992,Licensed,False,True,219283
LS_8340_DJ_79,DJ_79,2025-06-25,9526,33.3215975484991,Licensed,False,True,219283
LS_8341_DJ_80,DJ_80,2025-06-25,9880,33.30080568393653,Licensed,False,False,319877
LS_8342_DJ_81,DJ_81,2025-06-25,10597,28.931817835979295,Licensed,False,False,70318
LS_8343_DJ_81,DJ_81,2025-06-25,9165,27.435111237429087,Original,False,False,70318
LS_8344_DJ_81,DJ_81,2025-06-25,10540,31.060504625300194,Licensed,False,False,70318
LS_8345_DJ_82,DJ_82,2025-06-25,8945,32.427931293031854,Licensed,False,False,246025
LS_8346_DJ_82,DJ_82,2025-06-25,9316,27.69678652705027,Licensed,False,False,246025
LS_8347_DJ_82,DJ_82,2025-06-25,9211,31.937584131837692,Original,False,False,246025
LS_8348_DJ_83,DJ_83,2025-06-25,9160,30.23020433000351,Licensed,False,True,487690
LS_8349_DJ_83,DJ_83,2025-06-25,11356,30.174321200835692,Licensed,False,True,487690
LS_8350_DJ_83,DJ_83,2025-06-25,9880,33.05504087763751,Licensed,False,True,487690
LS_8351_DJ_85,DJ_85,2025-06-25,9883,27.878227522323552,Licensed,False,False,72172
LS_8352_DJ_85,DJ_85,2025-06-25,9788,31.807551373468183,Licensed,False,False,72172
LS_8353_DJ_86,DJ_86,2025-06-25,11194,29.312711851221557,Original,False,False,221688
LS_8354_DJ_86,DJ_86,2025-06-25,9365,31.17876833978475,Licensed,False,False,221688
LS_8355_DJ_86,DJ_86,2025-06-25,9025,30.275109412548936,Licensed,False,False,221688
LS_8356_DJ_87,DJ_87,2025-06-25,10166,30.717323974720493,Licensed,False,False,261951
LS_8357_DJ_88,DJ_88,2025-06-25,8926,29.53066105433317,Licensed,False,False,98264
LS_8358_DJ_89,DJ_89,2025-06-25,9375,28.724315346523962,Licensed,False,False,251458
LS_8359_DJ_89,DJ_89,2025-06-25,9440,30.91901734500724,Original,False,False,251458
LS_8360_DJ_91,DJ_91,2025-06-25,10600,31.65933047302612,Licensed,False,False,230281
LS_8361_DJ_91,DJ_91,2025-06-25,9385,30.357299535540808,Original,False,False,230281
LS_8362_DJ_93,DJ_93,2025-06-25,10876,33.17418074388766,Licensed,False,False,379325
LS_8363_DJ_94,DJ_94,2025-06-25,10792,26.35078607253185,Licensed,False,False,399070
LS_8364_DJ_94,DJ_94,2025-06-25,9078,26.064141489171533,Original,False,False,399070
LS_8365_DJ_95,DJ_95,2025-06-25,10257,28.830147126246008,Original,False,False,357228
LS_8366_DJ_96,DJ_96,2025-06-25,8599,28.46858249803622,Licensed,False,False,436839
LS_8367_DJ_96,DJ_96,2025-06-25,9794,26.53090555778791,Licensed,False,False,436839
LS_8368_DJ_97,DJ_97,2025-06-25,10609,28.21224592246148,Licensed,False,False,274536
LS_8369_DJ_97,DJ_97,2025-06-25,10642,29.024905533452184,Licensed,False,False,274536
LS_8370_DJ_97,DJ_97,2025-06-25,8930,30.15016051326081,Licensed,False,False,274536
LS_8371_DJ_97,DJ_97,2025-06-25,10987,31.278948450478534,Original,False,False,274536
LS_8372_DJ_98,DJ_98,2025-06-25,9085,33.21294169364226,Original,False,True,322824
LS_8373_DJ_98,DJ_98,2025-06-25,10489,27.050363315269173,Licensed,False,True,322824
LS_8374_DJ_99,DJ_99,2025-06-25,10545,32.15972236021185,Licensed,False,True,262426
LS_8375_DJ_99,DJ_99,2025-06-25,10020,27.75358313545295,Original,False,True,262426
LS_8376_DJ_0,DJ_0,2025-06-26,10322,28.398401258493,Copyrighted,True,False,250310
LS_8377_DJ_1,DJ_1,2025-06-26,8859,27.5495956560154,Copyrighted,True,False,55015
LS_8378_DJ_1,DJ_1,2025-06-26,10790,31.77501017880239,Copyrighted,True,False,55015
LS_8379_DJ_2,DJ_2,2025-06-26,9766,27.162600831239956,Copyrighted,True,False,253550
LS_8380_DJ_3,DJ_3,2025-06-26,10258,28.387186799716922,Copyrighted,True,False,127096
LS_8381_DJ_5,DJ_5,2025-06-26,10248,29.19303865417159,Copyrighted,True,True,190340
LS_8382_DJ_6,DJ_6,2025-06-26,9645,32.23167396130768,Copyrighted,True,True,115687
LS_8383_DJ_6,DJ_6,2025-06-26,10793,34.514759582180446,Copyrighted,True,True,115687
LS_8384_DJ_8,DJ_8,2025-06-26,10416,33.80129023773462,Copyrighted,True,False,416357
LS_8385_DJ_8,DJ_8,2025-06-26,10137,30.50432815489429,Copyrighted,True,False,416357
